url,pid,abstract
23322390,https://pubmed.ncbi.nlm.nih.gov/23322390/,"OBJECTIVES: To describe the trend and factors associated with the autopsy over the past decade at a level III neonatal intensive care unit (NICU) where all patients are presented with an option.
STUDY DESIGN: Retrospective study of the autopsy in a cohort of infants who died in the NICU from January 1, 2001, to December 31, 2010.
RESULTS: Of 446 deaths, 33.9% received the autopsy and rates decreased from the 2 years prior to the study. The autopsy was associated with gestational age at birth and chronologic age at death. On multivariable logistic regression analyses, the odds of an autopsy increased with gestational age (p = 0.001), death in the postneonatal period (odds ratio [OR] = 2.01, 95% confidence interval [CI] = 1.28, 3.16), and absence of a major congenital anomaly (OR = 1.96, 95% CI = 1.22, 3.23).
CONCLUSION: Autopsy rates continue to decline despite ensuring that all parents are presented with the option. Infants born at term and those who die after 1 month without known congenital anomalies are most likely to receive the autopsy. The persistently low rates may highlight the importance of helping families understand that the autopsy has utility even when the cause of death may appear to be obvious."
23322656,https://pubmed.ncbi.nlm.nih.gov/23322656/,"RATIONALE: Clenbuterol (4-amino-α-[(tert-butylamino)methyl]-3,5-dichlorobenzyl alcohol) is approved for human and veterinary use primarily for the treatment of pulmonary afflictions. Despite the authorized administration in cases of medical indications, the misuse of clenbuterol in animal husbandry as well as elite and amateur sport has frequently been reported, arguably due to growth-promoting properties. Due to various recent incidences of doping control specimens containing clenbuterol, strategies towards the discrimination of a surreptitious application from unintended intake via animal-derived edibles or dietary supplements were required.
METHODS: The enantiomeric compositions of clenbuterol in human urine samples derived from administration studies with therapeutic amounts of the β(2)-agonist and authentic doping control specimens were determined. Due to the facts that therapeutic clenbuterol consists of a racemic mixture of (+)- and (-)-stereoisomers and that the first mentioned (dextrorotatory) stereoisomer is retained to a greater extent in edible animal tissue, the differentiation of a recent administration of therapeutic (and thus racemic) clenbuterol from food contamination (stereoisomerically depleted clenbuterol) was considered. Employing deuterated clenbuterol as internal standard, the target analytes were extracted from human urine by means of concerted liquid-liquid and solid-phase extractions and subjected to chiral liquid chromatography hyphenated to high resolution/high accuracy mass spectrometry with electrospray ionization.
RESULTS: Both enantiomers of clenbuterol were baseline separated and relative abundances of corresponding labeled and unlabeled stereoisomers were determined, demonstrating that the therapeutic use of clenbuterol results in racemic mixtures in urine for at least 24 h while adverse analytical findings presumably originating from food contaminations can yield (-)-clenbuterol-depleted pairs of analytes.
CONCLUSIONS: The determination of relative abundances of clenbuterol enantiomers can indicate the ingestion of clenbuterol via contaminated food; however, depletion of (-)-clenbuterol in edible animal tissue is time-dependent and thus results can still be inconclusive as to the inadvertent ingestion of clenbuterol when clenbuterol administration to animals was conducted until slaughter."
23322914,https://pubmed.ncbi.nlm.nih.gov/23322914/,"RATIONALE AND OBJECTIVES: Obliterative bronchiolitis (OB) is a rare disease with a small number of established occupational aetiologies. We describe a case series of severe OB in workers making glass-reinforced plastics.
METHODS: Workplace exposures were the likely cause after the independent diagnosis of OB in two workers laying up the fibreglass hulls of yachts; the second worker took over the job of the first after he left following a lung transplant. Presentation of these two cases at international meetings led to others identifying similar workers.
MAIN RESULTS: We identified six workers with good evidence of OB. All were involved in preparing fibreglass with styrene resins, five as boat builders laying up fibreglass hulls and one during cooling-tower fabrication. The disease came on rapidly without unusual acute exposures. Two patients had lung transplants, while another died while waiting for one. Histology confirmed OB in the four with biopsies/post-mortem examinations or explanted lungs.
CONCLUSIONS: A rare, potentially fatal disease occurring in six workers laying up fibreglass with styrene resins from five different worksites suggests that work exposures were the cause of their OB. The precise agent responsible awaits identification."
23322919,https://pubmed.ncbi.nlm.nih.gov/23322919/,"OBJECTIVE: To investigate whether a refined assessment of exposure to bitumen fume among workers in the European asphalt industry within a nested case-control study resulted in a different interpretation pertaining to risk of lung cancer mortality compared with the cohort study.
METHODS: Pearson correlation coefficients between refined and original estimates were calculated. Logistic regression and generalised additive models (penalised splines) were fitted to estimate ORs for exposure to bitumen fume using the refined and original exposure estimates, respectively, while adjusting for potential confounding.
RESULTS: 1555 subjects included in the nested case-control study had both refined and original estimates for exposure to bitumen fume. Exposure assessment in the nested case-control study (compared with the cohort phase) increased the number of subjects never-exposed to bitumen fume from 18% to 32%. From the 1282 subjects originally considered exposed in the cohort phase, 309 (24%) became unexposed after the nested case-control exposure assessment. From the 273 subjects originally considered non-exposed in the cohort phase, 87 (32%) became exposed in the nested case-control study. The majority (75%) of subjects however did not change exposure status and changes were similar among cases and controls. Correlation coefficients between refined and original exposure estimates were moderate overall (range 0.42-0.46), but varied considerably among countries. The ORs and exposure-response curves for exposure to bitumen fume were not meaningfully different between analyses that used refined and original exposure estimates. Adjustment for tobacco smoking and exposure to coal tar did not change these patterns.
CONCLUSIONS: Our results showed that more detailed data collection and exposure assessment in the nested case-control study compared with the cohort study did change exposure status of many subjects, but did not alter results of the exposure-response analysis. Adjustment for tobacco smoking did not have a noticeable effect on risk estimates either."
23323651,https://pubmed.ncbi.nlm.nih.gov/23323651/,"CONTEXT: There is increasing interest in establishing the medical humanities as core integrated provision in undergraduate medicine curricula, but sceptics point to the lack of evidence for their impact upon patient care. Further, the medical humanities culture has often failed to provide a convincing theoretical rationale for the inclusion of the arts and humanities in medical education.
DISCUSSION: Poor communication with colleagues and patients is the main factor in creating the conditions for medical error; this is grounded in a historically determined refusal of democracy within medical work. The medical humanities may play a critical role in educating for democracy in medical culture generally, and in improving communication in medical students specifically, as both demand high levels of empathy. Studies in the science of communication can provide a valuable evidence base justifying the inclusion of the medical humanities in the core curriculum. A case is made for the potential of the medical humanities--as a form of 'adult play'--to educate for collaboration and tolerance of ambiguity or uncertainty, providing a key element of the longer-term democratising force necessary to change medical culture and promote safer practice.
CONCLUSION: The arts and humanities can provide important contextual media through which the lessons learned from the science of communication in medicine can be translated and promoted as forms of medical education."
23324126,https://pubmed.ncbi.nlm.nih.gov/23324126/,"OBJECTIVES: Kawasaki disease (KD) is an acute self-limited panvasculitis, primarily affecting young children, with an outstanding risk of cardiovascular complications. Fibroblast Growth Factor-23 (FGF23) is the latest member of the FGF family, acting on phosphate metabolism, which has been shown to display a potential role in the vascular remodelling. The aim of our study was to test the hypothesis that circulating serum levels of FGF23 might be related to the occurrence of coronary artery abnormalities (CAA) in children with KD.
METHODS: Serum of 109 consecutive KD patients (median age 30.5 months) were collected for the evaluation of intact FGF23 by ELISA test. Sixty sex/age-matched healthy children were studied as controls, after having excluded rheumatic, endocrinological and chronic renal diseases. In all these subjects a familiar predisposition to atherosclerosis was excluded.
RESULTS: FGF23 levels resulted significantly higher in patients with KD than in controls (72±40 pg/ml vs. 12.3±3.2 pg/ml; p=0.01). Twenty-eight/109 KD patients having developed CAA (aneurysms or dilatations) presented significantly higher FGF23 levels than those without any coronary artery damage (120±40 pg/ml vs. 38.2±5 pg/ml; p<0.0001). Multiple logistic regression analysis showed that only serum FGF23 levels, among different general clinical and biochemical variables, were suggestive of coronary artery damage (OR=4.86).
CONCLUSIONS: Based on this preliminary investigation, high serum FGF23 levels would seem suggestive of the potential occurrence of cardiac vascular complications in children with KD."
23324253,https://pubmed.ncbi.nlm.nih.gov/23324253/,"BACKGROUND: Midwives and obstetricians are the key providers of care during pregnancy and postpartum. Information about the consultations with a general practitioner (GP) during this period is generally lacking.The aim of this study is to compare consultation rates, diagnoses and GP management of pregnant women with those of non-pregnant women.
METHODS: Data were retrieved from the Netherlands Information Network of General Practice (LINH), a nationally representative register. This register holds longitudinal data on consultations, prescriptions and the referrals of all patients listed at 84 practices in the Netherlands in 2007-2009, including 15,123 pregnant women and 102,564 non-pregnant women in the same age-range (15 to 45 years). We compared consultation rates (including all contacts with the practice), diagnoses (ICPC-1 coded), medication prescriptions (coded according to the Anatomical Therapeutic Chemical classification system), and rate and type of referrals from the start of the pregnancy until six weeks postpartum (336 days).
RESULTS: Pregnant women contacted their GP on average 3.6 times, compared to 2.2 times for non-pregnant women. The most frequently recorded diagnoses for pregnant women were 'pregnancy' and 'cystitis/urinary infection', and 'cystitis/urinary infection' and 'general disease not otherwise specified' for non-pregnant women. The mean number of prescribed medications was lower in pregnant women (2.1 against 4.4). For pregnant women, the most frequent referral indication concerned obstetric care, for non-pregnant women this concerned physiotherapy.
CONCLUSIONS: GP consultation rates in pregnancy and postpartum shows that GPs are important providers of care for pregnant women. Therefore, the involvement of GPs in collaborative care during pregnancy and postpartum should be reinforced."
23324439,https://pubmed.ncbi.nlm.nih.gov/23324439/,"BACKGROUND: The glycoprotein MFG-E8 mediates phagocytic clearance of apoptotic cells and influences the pathogenesis and progression of inflammatory diseases. MFG-E8 was shown to attenuate the progression of inflammation and to improve survival in septic rats. Accumulating evidence suggests an immunomodulatory link between MFG-E8 and the pro-inflammatory chemokine fractalkine, which may determine the severity of pain, fibrosis, and inflammation in chronic pancreatitis (CP).
METHODS: The expression and localization of MFG-E8 was investigated in CP (n=62), and normal pancreas (NP; n=34) by QRT-PCR, Western-blot and immunohistochemistry analyses. Results were correlated with mRNA expression of fractalkine, CX3CR1, and with the presence and degree of pain and fibrosis. Human pancreatic stellate cells (hPSCs) were isolated from CP tissues and evaluated for MFG-E8 mRNA expression after fractalkine stimulation.
RESULTS: MFG-E8-mRNA was significantly overexpressed in CP and isolated hPSCs when compared to NP. Western-blot and immunohistochemistry analysis confirmed accumulation of MFG-E8 in CP, with noticeably increased MFG-E8 immunoreactivity in tubular complexes. MFG-E8 expression correlated significantly with fractalkine expression, severe fibrosis, and the presence of pain in CP patients. Stimulation of hPSCs with fractalkine led to a significant increase in MFG-E8 expression.
CONCLUSIONS: In the present study, we demonstrated for the first time that MFG-E8 is significantly up-regulated in CP patients and together with fractalkine correlated noticeably with severe fibrosis and the presence of pain. hPSCs overexpress MFG-E8 upon fractalkine stimulation in vitro, which underlines the suggested immunmodulatory link in CP and may be a key mechanism in CP fibrogenesis and pain generation. Taken together, these novel findings suggest that MFG-E8 blockade may be a promising tool for future immunotherapy in CP to attenuate both fibrosis and pain sensation."
23324474,https://pubmed.ncbi.nlm.nih.gov/23324474/,"BACKGROUND: Low back pain (LBP) is common among office workers. A number of studies have established a relationship between Christianity and physical and mental health outcomes among chronic pain patients. The purpose of this study was to examine the relationship between the religious beliefs and practices of Buddhism and disability and psychological stress in office workers with chronic LBP.
METHODS: A cross-sectional survey was conducted with a self-administered questionnaire delivered by hand to 463 office workers with chronic LBP. Saliva samples were collected from a randomly selected sub-sample of respondents (n=96). Disability due to LBP was assessed using the Roland-Morris Disability Questionnaire and psychological stress was assessed based on salivary cortisol. Two hierarchical regression models were built to determine how much variance in disability and psychological stress could be explained by religious beliefs and practices of Buddhism variables after controlling for potential confounder variables.
RESULTS: Only 6% of variance in psychological stress was accounted for by the religious beliefs and practices of Buddhism. Those with high religiousness experienced lower psychological stress. No association between the religious beliefs and practices of Buddhism and disability level was found. Depressive symptoms were attributed to both psychological stress and disability status in our study population.
CONCLUSIONS: The findings suggest that, although being religious may improve the psychological condition in workers with chronic LBP, its effect is insufficient to reduce disability due to illness. Further research should examine the role of depression as a mediator of the effect of psychological stress on disability in patients with chronic LBP."
23324856,https://pubmed.ncbi.nlm.nih.gov/23324856/,"OBJECTIVE AND BACKGROUND: Self-expanding metallic stent (SEMS) insertion has been suggested as a promising alternative to emergency surgery for left-sided malignant colonic obstruction (LMCO). However, the literature on the long-term impact of SEMS as ""a bridge to surgery"" is limited and contradictory.
METHODS: From January 1998 to June 2011, we retrospectively identified patients operated on for LMCO with curative intent. The primary outcome criterion was overall survival. Short-term secondary endpoints included the technical success rate and overall success rate and long-term secondary endpoints included 5-year overall survival, 5-year cancer-specific mortality, 5-year disease-free survival, the recurrence rate, and mean time to recurrence. Patients treated with SEMS were analyzed on an intention-to-treat basis. Overall survival was analyzed after using a propensity score to correct for selection bias.
RESULTS: There were 48 patients in the SEMS group and 39 in the surgery-only group. In the overall population, overall survival (P = 0.001) and 5-year overall survival (P = 0.0003) were significantly lower in the SEMS group than in the surgery-only group, and 5-year cancer-specific mortality was significantly higher in the SEMS group (48% vs 21%, respectively (P = 0.02)). Five-year disease-free survival, the recurrence rate, and the mean time to recurrence were better in the surgery-only group (not significant). For patients with no metastases or perforations at hospital admission, overall survival (P = 0.003) and 5-year overall survival (30% vs 67%, respectively, P = 0.001) were significantly lower in the SEMS group than in the surgery-only group.
CONCLUSIONS: Our study results suggest worse overall survival of patients with LMCO with SEMS insertion compared with immediate surgery."
23324938,https://pubmed.ncbi.nlm.nih.gov/23324938/,"STUDY DESIGN: Prospective clinical trial.
OBJECTIVE: The purpose of this study was to determine if an upright positional magnetic resonance imaging (MRI) protocol could produce reliable spinal curvature images and measurements compared with traditional radiograph.
SUMMARY OF BACKGROUND DATA: Concerns about the oncological potential from cumulative doses of ionizing radiation in children and adolescents being monitored for adolescent idiopathic scoliosis (AIS) initiated a search for radiation-free diagnostic imaging modalities, including MRI. We submit that upright, positional MRI (uMRI) produces reliable spinal curvature images compared with traditional radiograph.
METHODS: Twenty-five consecutive patients (16 female; 9 male; average age, 14.6 yr; range, 12-18 yr) with a diagnosis of AIS were enrolled. Average major curve magnitude was 30° (range, 6°-70°). Subjects received anterior-posterior and lateral plain radiographical scoliosis imaging followed within 1 week by uMRI. MRI data acquisition was performed in less than 7 minutes. Two independent observers performed all Cobb angle, T5-T12 kyphosis, and vertebral rotation measurements for comparison. The Pearson correlation method was performed to compare radiograph to uMRI measurements, while inter-rater and intrarater correlations were performed to assess reliability.
RESULTS: We found outstanding correlation between all plain film radiography and uMRI measurements (P = 0.01); major Cobb angles (R = 0.901), minor Cobb angles (R = 0.838), and kyphosis (R = 0.943). Inter-rater reliability for both radiographical and MRI measurements of major Cobb angles (R = 0.959, 0.896, respectively), minor Cobb angles (R = 0.951, 0.857, respectively), and vertebral rotation (R = 0.945) were outstanding. Intrarater reliability for both radiographical and MRI measurements of major Cobb angles (R = 0.966, 0.966, respectively) and minor Cobb angles (R = 0.945, 0.943, respectively) were also outstanding.
CONCLUSION: Our results show that uMRI is capable of producing coronal and sagittal plane measurements that highly correlate with traditional plain film radiographical measurements. This, in addition to reliable vertebral rotation measurements, makes uMRI a valuable, radiation-free alternative/substitute for diagnostic evaluation in AIS."
23324941,https://pubmed.ncbi.nlm.nih.gov/23324941/,"STUDY DESIGN: Observational case series.
OBJECTIVE: To compare the pattern of distribution of radicular pain with published dermatome charts.
SUMMARY OF BACKGROUND DATA: Dermatomal charts vary and previous studies have demonstrated significant individual subject variation.
METHODS: Patients with radiologically and surgically proven nerve root compression (NRC) caused by prolapsed intervertebral disc completed computerized diagrams of the distribution of pain and pins and needles. Ninety-eight patients had L5 compressions and 83 had S1 compressions.
RESULTS: The distribution of pain and pins and needles did not correspond well with dermatomal patterns. Of those patients with L5 NRC, only 22 (22.4%) recorded any hits on the L5 dermatome on the front, and only 60 (61.2%) on the back with only 13 (13.3%) on both. Only 1 (1.0%) patient placed more than 50% of their hits within the L5 dermatome. Of those patients with S1 NRC, only 3 (3.6%) recorded any hits on the S1 dermatome on the front, and only 64 (77.1%) on the back with only 15 (18.1%) on both. No patients placed more than 50% of their hits within the S1 dermatome. Regarding pins and needles, 27 (29.7%) patients with L5 NRC recorded hits on the front alone, 27 (29.7%) on the back alone, and 14 (15.4%) on both. Nineteen (20.9%) recorded more than 50% of hits within the L5 dermatome. Three (3.6%) patients with S1 NRC recorded hits on the front alone, 44 (53.0%) on the back alone, and 18 (21.7%) on both. Twelve (14.5%) recorded more than 50% of hits within the S1 dermatome.
CONCLUSION: Patient report is an unreliable method of identifying the anatomical source of pain or paresthesia caused by nerve root compression.
LEVEL OF EVIDENCE: 4."
23324952,https://pubmed.ncbi.nlm.nih.gov/23324952/,"OBJECTIVES: To assess whether the use of iodinated contrast medium increases the incidence of acute kidney injury in ICU patients, compared with patients not receiving iodinated contrast medium.
DESIGN: Prospective observational matched cohort study.
SETTING: Two ICUs in two tertiary teaching hospitals.
PATIENTS: A total of 380 adults were included (20% more than once), before an iodinated contrast medium infusion (contrast inclusions, n=307) or before an intrahospital transfer without iodinated contrast medium infusion (control inclusions, n=170).
INTERVENTIONS: None.
MEASUREMENTS AND MAIN RESULTS: Among contrast inclusions, iodinated contrast medium-associated acute kidney injury occurred after 23 administrations (7.5%) according to the Acute Kidney Injury Network definition (stage≥1, over 48 hr). As expected, a broader definition (≥25% increase in serum creatinine over 72 hr) yielded a greater incidence (16%). In 146 pairs of contrast and control inclusions, matched on propensity for iodinated contrast medium infusion, the incidence of acute kidney injury was similar (absolute difference in incidence, 0%; 95% confidence interval, -5.2; 5.2%), Acute Kidney Injury Network definition). Hospital mortality was also similar in 71 contrast and 71 control patients included only once and matched the same way. Contrary to iodinated contrast medium infusion (odds ratio, 1.57; 95% confidence interval, 0.69-3.53), the Sequential Organ Failure Assessment score at inclusion (odds ratio, 1.18; 95% confidence interval, 1.07-1.31) and the number of other nephrotoxic agents (odds ratio, 1.38; 95% confidence interval, 1.03-1.85) were independent risk factors for acute kidney injury.
CONCLUSIONS: The specific toxic effect of monomeric nonionic low-osmolar iodinated contrast medium in ICU patients with multiple renal aggressions seemed minimal. Severity of disease and the global nephrotoxic burden were risk factors for acute kidney injury, regardless of iodinated contrast medium infusion."
23325063,https://pubmed.ncbi.nlm.nih.gov/23325063/,"OBJECTIVES: Concomitant ablation is an established therapy in cardiac surgical patients with atrial fibrillation (AF). Post-discharge care seems to be an essential factor for clinical outcome. We analysed the influence of event recorder (ER) implantation and therapy guidance by the results of continuous rhythm monitoring of consecutive postoperative follow-up by our department of electrophysiology.
METHODS: Between July 2003 and August 2010, 401 cardiac surgical patients underwent concomitant surgical AF ablation therapy. Since August 2009, an ER (REVEAL XT, Medtronic, Inc., Minneapolis, MN, USA) was implanted in 98 patients intraoperatively. ER interrogation was performed by our department of electrophysiology 3, 6 and 12 months postoperatively. Results and outcomes were compared with a matched cohort of patients with ablation and no ER implantation. In those patients, rhythm follow-up was obtained by 24-h Holter ECG. Primary end-point of the study was sinus rhythm rate after 12 months.
RESULTS: Mean patient's age was 67.0 ± 9.7 years, and 68.4% were male. No major ablation-related complications occurred. The overall sinus rhythm rate was 65.3% after 1-year follow-up. The sinus rhythm rate off antiarrhythmic drugs was 60.3%. The conversion rate tended to be higher in patients with an implanted ER (69.3 vs 60.1%, respectively; P = 0.098). Also, the sinus rhythm rate of anti-arrhythmic drugs was higher in the ER group (64.3 vs 56.2). Patients with ER were seen more often by a cardiologist in the first postoperative year (3.1 ± 0.8 vs 1.5 ± 0.9; P < 0.05) and received significantly more additional procedures, like electrical cardioversion or additional catheter-based ablation (16.1 vs 4.3%; P < 0.001; 11.2 vs 3.1%; P < 0.001).
CONCLUSIONS: Implantation of an ER with link-up to a cardiology and/or electrophysiology provides optimized anti-arrhythmic drug management and higher rates of consecutive procedures like cardioversion or additional catheter-based ablation. As a result, a trend to higher sinus rhythm conversion rate was observed after 1-year follow-up."
23325286,https://pubmed.ncbi.nlm.nih.gov/23325286/,"AIMS: We aimed to determine whether mean platelet volume (MPV) is one of the variables that determine the severity of liver fibrosis and inflammation.
MATERIALS AND METHODS: Patients with chronic hepatitis B virus (HBV) infection were divided into two groups: patients with fibrosis scores of 0-3 and 4-6 and patients with histologic activity index scores of 0-9 and 10-18 (according to the Ishak Scoring System). The independent variables determining the severity of liver fibrosis and inflammation were investigated.
RESULTS: Two hundred and thirty-eight patients were included in this retrospective study. The fibrosis scores of 29 patients (12.2%) were higher than 3. The independent variables that determined the severity of the fibrosis score were a high level of serum γ-glutamyl transferase and a low blood platelet count (odds ratio and P values were 1.016 and 0.004 for γ-glutamyl transferase, and 0.986 and 0.002 for blood platelet count). The histologic activity indexes of 38 patients (16%) were higher than 9. The independent variables determining the severity of liver inflammation were serum HBV DNA, γ-glutamyl transferase, and globulin levels and the MPV [odds ratio and P values were, respectively, 0.1001 and 0.046 for HBV DNA (×10); 1.016 and 0.004 for γ-glutamyl transferase; 2.247 and 0.039 for globulin; and 1.488 and 0.004 for the MPV]. The sensitivity, specificity, and positive predictive value and negative predictive value of the model predicting the severity of liver inflammation were 60.5, 83, 40.3, and 91.7%, respectively (area under the receiver-operating characteristic curve=0.775, P=0.0001).
CONCLUSION: MPV may provide useful information to predict the degree of liver inflammation along with other markers."
23325287,https://pubmed.ncbi.nlm.nih.gov/23325287/,"BACKGROUND: Nonalcoholic fatty liver disease (NAFLD) is common and many affected individuals have normal-range alanine aminotransferase (ALT) levels. There is a need for a robust screening tool to triage individuals with advanced fibrosis for specialist care.
AIM: The aim of this study was to assess the performance of noninvasive fibrosis tests in patients with biopsy-proven NAFLD and normal levels of ALT.
METHODS: Patients presenting at a fatty liver clinic between 1999 and 2009 were included in the study. Liver biopsies were assessed using the Kleiner score. The aspartate aminotransferase (AST)/ALT ratio, BARD, FIB-4 and NAFLD fibrosis scores were calculated.
RESULTS: A total of 305 patients were included [70 with normal ALT levels (women: ALT≤30 IU/l, men: ALT≤45 IU/l) and 235 with elevated levels]. In total, 24% of patients with normal ALT levels and 17% of those with elevated ALT levels had advanced fibrosis (Kleiner stage 3-4). The FIB-4 performed best in identifying advanced fibrosis in patients with normal ALT (area under receiver operating characteristic curve=0.86, 82% sensitivity, 77% specificity and 92% negative predictive value). The sensitivity of the AST/ALT ratio and BARD and NAFLD fibrosis scores for advanced fibrosis was good in patients with normal ALT levels (94, 94 and 82%, respectively), but the specificity was low (44, 26 and 51%, respectively). The FIB-4 yielded best results in patients with elevated ALT levels. Using the FIB-4, 61% of patients with normal ALT levels and 63% of those with elevated ALT levels could avoid liver biopsy to exclude advanced fibrosis. In contrast, AST/ALT ratio and BARD and NAFLD scores would have led to a high proportion of patients with mild disease having to undergo a biopsy.
CONCLUSION: The FIB-4 yielded good results in patients with normal or elevated ALT levels, reliably excluding advanced fibrosis and reducing the need for liver biopsy."
23325439,https://pubmed.ncbi.nlm.nih.gov/23325439/,"BACKGROUND AND AIMS: We reviewed our institution's experience with Peutz-Jegher syndrome (PJS) in children to determine whether current recommendations on timing of screening and follow-up should be modified.
METHODS: We reviewed the charts of all of the children with a diagnosis of PJS at our institution from 2000 to 2011 abstracting data on intussusceptions events, polyp characteristics, Sertoli cell (SC) tumors, family history, imaging, and interventions.
RESULTS: Of 14 children identified, 10 were boys. Median age at first clinical evaluation was 4.5 years, and family history and/or mucocutaneous pigmentation were the 2 most common factors stimulating screening. Median age at first screening test was 5 years (range 1-16), and at first polyp identification, 5 years (range 1 to 18). There were 7 intussusception events in 5 children, with median age of 10 and range 5 to 16 for first event. Two boys had SC tumors at 8 and 11 years. Polyps were identified during initial screening in 9 of 14 patients. Polyps were found in the stomach or duodenum in 5 (36%), small bowel in 7, (50%) and colon in 3 (21%) children. Large polyps were identified in 9 children at median age of 7 years.
CONCLUSIONS: Polyps causing significant clinical consequences can occur frequently in children with PJS younger than 8 years. Revised guidelines should consider initial screening at age 4 to 5 with capsule endoscopy and upper and lower endoscopy as well as evaluation for SC tumors and re-evaluation whenever symptoms suggest polyp-associated complications."
23325440,https://pubmed.ncbi.nlm.nih.gov/23325440/,"OBJECTIVES: Discordance exists between outcomes of endoscopy, multichannel intraluminal impedance monitoring (pH-MII), MII baselines, and gastroesophageal reflux symptoms. The aim of the present study was to determine the association between endoscopy, pH-MII and MII baselines, in children with gastroesophageal reflux symptoms.
METHODS: Endoscopies were graded for reflux esophagitis (RE). Biopsies of the distal esophagus were assessed for signs suggestive of esophagitis. Reflux index (RI), symptom association probability (SAP), number of reflux episodes, and mean baseline values were calculated. pH-MII was considered positive in children when RI was ≥ 3% and/or SAP was ≥ 95% and for infants when RI was ≥ 10% and/or SAP was ≥ 95%. Baselines were manually calculated and compared with an automated analysis. For MII baselines, patients were divided in 3 groups: normal endoscopy and negative overall pH-MII; normal endoscopy and an overall positive pH-MII; and RE.
RESULTS: A total of 26 children and 14 infants were included, median age: 26.5 months (2 months-16.2 years). Thirteen (32.5%) had RE. A significant negative association was found for RI and MII baselines (P = 0.009) and between SAP and RE (P = 0.039, odds ratio 1.018). MII baseline values were predictive for neither conventional pH-MII parameters nor RE. Manual analysis and automated calculation of MII baselines showed a perfect correlation. Distal MII baselines were significantly lower in children with a positive overall pH-MII outcome compared with the proximal esophagus (P = 0.049). No significant changes were found in baselines among the different groups 1 to 3.
CONCLUSIONS: Acid-related parameters are significantly related to MII baselines. A perfect correlation between manual- and automated analysis of MII baselines was found. Large prospective studies are needed to confirm the exact role of endoscopy and MII baselines."
23325745,https://pubmed.ncbi.nlm.nih.gov/23325745/,"BACKGROUND: Both immunoassays and chromatographic methods are available for therapeutic drug monitoring of mycophenolic acid (MPA), an immunosuppressant. We studied the suitability of cloned enzyme donor immunoassay (CEDIA) assay for routine monitoring of MPA by comparing values obtained by the CEDIA assay with corresponding values obtained by using a high-performance liquid chromatography combined with ultraviolet detection (HPLC-UV) method.
METHODS: We compared MPA concentrations obtained by a reference HPLC-UV method and CEDIA assay on Hitachi 917 analyzer (Roche Diagnostics, Indianapolis, IN) using 60 patient specimens (18 liver transplant recipient and 42 kidney transplant recipients).
RESULTS: When MPA concentrations in all 60 transplant recipients obtained by the HPLC-UV (x-axis) method were compared with corresponding values obtained by the CEDIA method (y-axis), the following regression equation was obtained: y = 1.1558x + 0.2876 (r = 0.97). Interestingly, much lower bias was observed in 42 renal transplant recipients as revealed by the following regression equation; y = 1.1181x + 0.2745 (r = 0.98). However, more significant positive bias was observed in 18 liver transplant recipients as following regression equation as observed: y = 1.3337x + 0.1493 (r = 0.94).
CONCLUSIONS: We conclude that MPA concentrations determined by the CEDIA assay showed significant positive bias compared to HPLC-UV method. Therefore, caution must be exercised in interpreting therapeutic drug monitoring result of MPA if CEDIA assay is used."
23326819,https://pubmed.ncbi.nlm.nih.gov/23326819/,"BACKGROUND: Difficult patient encounters in the primary care office are frequent and are associated with physician burnout. However, their relationship to patient care outcomes is not known.
OBJECTIVE: To determine the effect of difficult encounters on patient health outcomes and the role of physician dissatisfaction and burnout as mediators of this effect.
DESIGN: A total of 422 physicians were sorted into 3 clusters based on perceived frequency of difficult patient encounters in their practices. Patient charts were audited to assess the quality of hypertension and diabetes management and preventive care based on national guidelines. Summary measures of quality and errors were compared among the 3 physician clusters.
RESULTS: Of the 1384 patients, 359 were cared for by high-cluster physicians (those who had a high frequency of difficult encounters), 871 by medium-cluster physicians, and 154 by low-cluster physicians. Dissatisfaction and burnout were higher among physicians reporting higher frequencies of difficult encounters. However, quality of patient care and management errors were similar across all 3 groups.
CONCLUSIONS: Physician perception of frequent difficult encounters was not associated with worse patient care quality or more medical errors. Future studies should investigate whether other patient outcomes, including acute care and patient satisfaction, are affected by difficult encounters."
23327051,https://pubmed.ncbi.nlm.nih.gov/23327051/,"INTRODUCTION: The human papillomavirus (HPV) prevalence recognized a geographic distribution of genotypes but, in the last years, the change of sexual behaviours, the increase number of sex partners, and the reduction of geographic distances have changed its prevalence and distribution.
OBJECTIVE: To determine the prevalence of HPV types among females in the Molise region and its evolution in 24 months.
MATERIALS AND METHODS: The authors, from February to August 2008, used a representative sample of a female population (n = 299) aged 17 to 64 years who were interviewed and submitted cervico-vaginal swab specimens. Swabs were analyzed for cytologic screening and HPV detection and typing. The patients with a positive cytology were submitted to colposcopy and eventually biopsy. Cytological and colposcopic follow up was performed in 24 months.
RESULTS: The overall HPV prevalence was 30.1% and the prevalence of high- and low-risk HPV types was 22.41% and 18.06%, respectively. The prevalence of HPV vaccine types was relatively low for HPV-6-11-18. Only HPV-16 is well-represented in Molise, but recognizes a strictly geographic distribution.
CONCLUSION: This study is one of the largest assessments of HPV genotypes to date in Italy. It is clear that several HPV-types are involved in cervical lesions, therefore the vaccine is profitable but limited by great number of types implicated in the pathogenesis of cancer and by their dishomogeneous distribution. Currently, a good campaign of screening is still necessary. In the future, second generation polyvalent HPV vaccines my be proposed for a wider and complete vaccine coverage."
