url,pid,abstract
24249401,https://pubmed.ncbi.nlm.nih.gov/24249401/,"BACKGROUND AND OBJECTIVE: The influence of ileostomy closure timing on surgical and oncologic outcome was investigated in patients with locally advanced rectal cancer receiving adjuvant chemotherapy after low anterior resection.
METHODS: Consecutive patients diagnosed with T3-4/N+ rectal cancer, treated by neoadjuvant chemoradiation and low anterior resection during 2000-2012 were retrospectively evaluated. Patients undergoing closure during adjuvant chemotherapy (Group A) were compared to patients undergoing closure after completing chemotherapy (Group B).
RESULTS: A total of the 165 patients met inclusion criteria, of whom 104 received adjuvant chemotherapy (25 in Group A and 79 in Group B). The pathologic stage was higher in Group B (P = 0.015). The rates of postoperative complications were similar (16% for Group A and 15% for Group B, P = 0.88), as was hospital stay (mean 5.78 days for Group A and 6.25 days for Group B, P = 0.7). There was no significant difference in recurrence rate and overall survival between the groups.
CONCLUSIONS: Referral to ileostomy closure in relation to adjuvant chemotherapy is influenced by pathologic stage. Early referral appears to be reserved to a small number of patients with lower pathologic stage. Timing of ileostomy closure does not change short- or long-term results."
24249520,https://pubmed.ncbi.nlm.nih.gov/24249520/,"BACKGROUND: Among the various controversies in the treatment strategies for patients with thymoma, the optimal mode of resection needs to be defined. To explore whether or not the mode of resection affects the prognosis/recurrence in patients with thymoma, we evaluated the treatment outcome of patients with resected thymoma.
METHODS: One hundred seventy-three nonmyasthenic patients with stage I or II resected thymoma were studied. Patients were divided into two groups: a thymomectomy (resection of thymoma without total thymectomy) group (n = 100) and a thymothymomectomy (resection of thymoma with total thymectomy) group (n = 73). The differences in the clinicopathological characteristics and prognosis between the two groups were examined.
RESULTS: Myasthenia gravis developed postoperatively in three patients (3%) in the thymomectomy group and in 6 (8%) in the thymothymomectomy group. The 5- and 10-year overall survival rates in the thymomectomy group were 96.7% and 92.2%, and those in the thymothymomectomy group were 94.0% and 86.2%, respectively (P = 0.755). Two patients (2%) in the thymomectomy group and 4 (5%) in the thymothymomectomy group experienced recurrence.
CONCLUSIONS: There was no difference in prognosis/recurrence between the two groups. Thymothymomectomy might not always be necessary for nonmyasthenic patients with stage I or II thymoma."
24249533,https://pubmed.ncbi.nlm.nih.gov/24249533/,"BACKGROUND: The use of TKAs in young patients is increasing. Demographic characteristics and activity levels among this patient group may affect implant selection, performance, and survivorship. Patient age (≤ 55 years) and preoperative diagnosis have been used to define this patient group, with the presumption that these patients are more active than older patients with similar indications for TKA.
QUESTIONS/PURPOSES: We questioned whether (1) demographic features of young patients support high activity expectations after TKA, and (2) preoperative or postoperative functional activity measures support projections that young patients are active after TKA.
METHODS: We retrospectively compared demographic characteristics (gender, BMI, diagnosis) and functional activity profile (as determined by preoperative and postoperative UCLA activity score and functional subscores of The Knee Society and WOMAC instruments) for 150 patients 55 years old or younger (181 TKAs) and 262 patients who were between 65 to 75 years old (314 TKAs) at the time of surgery.
RESULTS: Younger patients having TKAs were significantly more likely than older patients to be female (74% versus 60%, p < 0.001) and to have diagnoses other than osteoarthritis (18% versus 3%, p < 0.001). BMI was significantly greater among younger female patients than among other age and gender combinations (35 kg/m(2) versus 31 kg/m(2), p < 0.001). Male patients had higher mean postoperative UCLA activity scores (5.5 versus 4.4, p < 0.001), Knee Society function subscores (80.2 versus 66.4, p < 0.001), and WOMAC function subscores (82.8 versus 74.2, p < 0.01) compared with female patients, but these were not different in older versus younger patients.
CONCLUSIONS: Sustained high activity levels are not likely to be a principal cause of revision TKAs among younger patients when considering age and diagnosis alone. Determining the effect of activity on survivorship of prosthetic designs and techniques should be based on measured functional activity instead of using age and diagnosis as surrogates for activity.
LEVEL OF EVIDENCE: Level III, therapeutic study. See the Instructions for Authors for a complete description of levels of evidence."
24249538,https://pubmed.ncbi.nlm.nih.gov/24249538/,"BACKGROUND: Whether current postoperative surveillance regimes result in improved overall survival (OS) of patients with extremity sarcomas is unknown.
QUESTIONS/PURPOSES: We hypothesized that a less intensive followup protocol would not be inferior to the conventional followup protocol in terms of OS. We (1) assessed OS of patients to determine if less intensive followup regimens led to worsened survival and asked (2) whether chest radiograph followup group was inferior to CT scan followup group in detecting pulmonary metastasis; and (3) whether less frequent (6-monthly) followup interval was inferior to more frequent (3-monthly) followup in detecting pulmonary metastasis and local recurrence.
METHODS: A prospective randomized single-center noninferiority trial was conducted between January 2006 and June 2010. On the basis of 3-year survival of 60% with intensive, more frequent followup, 500 nonmetastatic patients were randomized to demonstrate noninferiority by a margin (delta) of 10% (hazard ratio [HR], 1.36). The primary end point was OS at 3 years. The secondary objective was to compare disease-free survival (DFS) (time to recurrence) at 3 years. At minimum followup of 30 months (median, 42 months; range, 30-81 months), 178 deaths were documented.
RESULTS: Three-year OS and DFS for all patients was 67% and 52%, respectively. Three-year OS was 67% and 66% in chest radiography and CT groups, respectively (HR, 0.9; upper 90% confidence interval [CI], 1.13). DFS rate was 54% and 49% in chest radiography and CT groups, respectively (HR, 0.82; upper 90% CI, 0.97). Three-year OS was 64% and 69% in 6-monthly and 3-monthly groups, respectively (HR, 1.2; upper 90% CI, 1.47). DFS was 51% and 52% in 6-monthly and 3-monthly groups, respectively (HR, 1.01; upper 90% CI, 1.2). Almost 90% of local recurrences were identified by patients themselves.
CONCLUSIONS: Inexpensive imaging detects the vast majority of recurrent disease in patients with sarcoma without deleterious effects on eventual outcomes. Patient education regarding self-examination will detect most instances of local recurrence although this was not directly assessed in this study. Although less frequent visits adequately detected metastasis and local recurrence, this trial could not conclusively demonstrate noninferiority in OS for a 6-monthly interval of followup visits against 3-monthly visits.
LEVEL OF EVIDENCE: Level I, therapeutic study. See Guidelines for Authors for a complete description of levels of evidence."
24249537,https://pubmed.ncbi.nlm.nih.gov/24249537/,"BACKGROUND: The opening wedge approach to high tibial osteotomy (HTO) is perceived to have some advantages relative to the closing wedge approach but it may be associated with delayed and nonunions. Because nonunions evolve over months, it would be advantageous to be able to identify risk factors for and early predictors of nonunion after medial opening wedge HTO.
QUESTIONS/PURPOSES: We sought to determine whether (1) preoperatively identifiable patient factors, including tobacco use, body mass index > 30 kg/m(2), and degree of correction, are associated with nonunion, and (2) a modified Radiographic Union Score for Tibial Fractures (RUST) score, taken at 6 weeks and 3 months, would be predictive for delayed or nonunion after medial opening wedge HTO.
METHODS: The medical records and radiographs of 185 patients, 21 bilateral cases, treated with a medial open wedge HTO using the TomoFix(®) device were retrospectively evaluated. For all patients, demographic data regarding risk factors were collected from their records. Diagnosis for delayed or nonunion was already done earlier for standard medical care by the orthopaedic surgeon based on clinical and radiographic grounds. For the retrospective radiographic evaluation, a modified RUST score was used in which each tibial cortex is scored by one observer. Logistic regression analysis was used to identify preoperative and postoperative predictive factors for developing delayed or nonunion. In the series, a total of 19 patients (9.2%) developed clinically delayed/nonunion of whom 10 patients (4.9%) developed a nonunion.
RESULTS: Smoking was identified as a risk factor for developing delayed/nonunion (19% for smokers versus 5.4% for nonsmokers; p = 0.005; odds ratio, 4.1; 95% confidence interval, 1.5-10.7). By contrast, body mass index, lateral cortical hinge fracture, age, infection, and degree of correction were not risk factors. Patients with delayed/nonunion had lower RUST scores at all time points when a radiograph was taken compared with the total study group.
CONCLUSIONS: The RUST score at 6 weeks and 3 months after surgery and the use of tobacco were identified as predictive factors for development of delayed union and nonunion after open wedge HTO. Based on these results, we now actively try to stop patients from smoking and these data are helpful in doing that. The RUST score may be of use to identify which patients are at risk for developing a delayed union so that interventions may be offered earlier in the course of care.
LEVEL OF EVIDENCE: Level IV, therapeutic study. See Guidelines for Authors for a complete description of levels of evidence."
24250286,https://pubmed.ncbi.nlm.nih.gov/24250286/,"BACKGROUND: There is an increase in number of patients with chronic kidney disease (CKD) in Uganda's health facilities looking for different options of preparing matooke (bananas), their staple food.
OBJECTIVE: To establish and evaluate an effective method of removing potassium from bananas (matooke).
METHODS: Bananas were sampled from 5 markets in Kampala, Uganda. Deionized water was used to soak the bananas and the potassium concentration was determined using an atomic absorption spectrophotometer in both the bananas and water after soaking for varying time intervals. We also determined the potassium concentrations in the bananas and the water after boiling the bananas at 200 degrees Celsius at intervals of 10 minutes (for 60 minutes).
RESULTS: The potassium concentration did not appear to change on soaking alone without boiling. However, on boiling, the concentration in the bananas decreased from about 1.4 ppm to approx. 1 ppm after 60 min; yet the concentration of potassium released into deionized water increased steadily from 0.0 ppm to about 1.2 ppm after 60 min of boiling.
CONCLUSION: This study demonstrates that boiling the bananas is a more effective way of removing the potassium from bananas than simply soaking them."
24250823,https://pubmed.ncbi.nlm.nih.gov/24250823/,"BACKGROUND: Obesity is now more common in lower socioeconomic groups in developed nations, but the socio-economic patterning of obesity has changed over time. This study examines the time trends in the socioeconomic patterning of generalised and abdominal obesity and overweight in English adults.
METHODS: Data were from core annual samples of the Health Survey for England 1993-2008, including 155 661 participants aged 18-75 years. The prevalence of generalised and abdominal obesity and overweight was reported as crude and age-adjusted estimates. Binomial regression was used to model measures of obesity and overweight with age, sex, survey years, and two indicators of socioeconomic position: Registrar General's Social Class (manual and non-manual occupational groups) and relative length of full time education. Trends in socioeconomic patterning were assessed by formal tests for interactions between socioeconomic position measures and survey periods in these models.
RESULTS: The prevalence of generalised and abdominal overweight and obesity increased consistently between 1993 and 2008. There were significant differences in the four outcomes between the two socioeconomic position (SEP) groups in men and women, except for generalised and abdominal overweight with social class in men. The prevalence of obesity and overweight across the whole period was higher in subgroups with lower SEP (differences of 0.2% to 9.5%). There was no significant widening of the socioeconomic gradient of most indicators of greater body fat since the early 1990s, except for educational gradient in generalised obesity in men and women (P = 0.001).
CONCLUSIONS: Substantial social class and education gradients in obesity and overweight are still present in both sexes. However, there is limited evidence that these socioeconomic inequalities have changed since 1993."
24251833,https://pubmed.ncbi.nlm.nih.gov/24251833/,"BACKGROUND: Botulinum toxin type A (BTX-A) has been reported to have analgesic effects independent of its action on muscle tone, mostly by acting on neurogenic inflammatory mediators and controlling the neurotransmitter release of sensory and autonomic nerve terminals that are involved in many chronic painful conditions as chronic intractable trigeminal neuralgia (TN).The aim of our work was evaluating the efficacy, safety, and tolerability of BTX-A for the treatment of intractable idiopathic TN.
METHODS: This was a randomized, single-blinded, placebo-control study carried out on 20 Egyptian patients with intractable TN. Patients received a one-time subcutaneous administration of BTX-A using ""follow the pain"" method. The primary efficacy measure was reduction in pain severity on the 10-cm VAS score as well as in paroxysms frequency from the baseline to week 12 (endpoint last observation carried forward [LOCF]). Secondary efficacy measures included QoL assessment and number of acute medications received from baseline to the endpoint.
RESULTS: Pain reduction at the 12-week endpoint was significant in BTX-A group (p&lt;0.0001); VAS scores at endpoint LOCF relative to baseline for BTX-A group showed a decrease of 6.5 compared with a decrease of 0.3 for placebo, also there was a significant decrease in the number of acute medications and an increase in QoL functioning scale.
CONCLUSION: These results indicate that BTX-A has a direct analgesic effect in patients with TN and can represent a therapeutic option for intractable cases."
24252002,https://pubmed.ncbi.nlm.nih.gov/24252002/,"OBJECTIVES: The goal of the study was to examine the influence of biological agents on postoperative infections such as surgical site infection (SSI) and late infection in patients with rheumatoid arthritis after total joint arthroplasty at our hospital between January 2006 and December 2011.
METHODS: The patients were divided into groups with (Bio group, 267 joints) and without (Non-Bio group, 300 joints) treatment with biological agents. We examined the incidence of postoperative infection in Bio group and Non-Bio group. Multivariate logistic regression analysis was performed to identify the risk factor of postoperative infection.
RESULTS: The incidences of superficial and deep SSI were 0.37% and 1.0%, respectively, in the Bio group, and 0.67% and 0%, respectively, in the Non-Bio group, with no significant difference between the two groups. The incidences of late infection were 1.0% and 0% in the Bio and Non-Bio groups, respectively, again with no significant difference between the groups. Multivariate logistic regression analysis revealed the following values for the surgery of the foot and ankle region [P = 0.001, odds ratio (OR) = 19.27; 95% confidence interval (CI) 4.67-79.45]. The use of biological agents was not a risk factor for postoperative infection.
CONCLUSIONS: These results suggest that the use of biological agents does not significantly increase the incidences of SSI and late infection after orthopedic surgery in patients with rheumatoid arthritis after total joint arthroplasty."
24252003,https://pubmed.ncbi.nlm.nih.gov/24252003/,"BACKGROUND: Rheumatoid arthritis (RA) is a risk factor for the development of Felty's syndrome and large granular lymphocyte (LGL) leukemia. Anti-cyclic citrullinated peptide (CCP) antibodies are considered highly specific for RA and are directed against various citrullinated antigens, including citrullinated fibrinogen. Anti-CCP antibodies may interfere with the detection of citrullinated proteins and their function. In this article, we describe the possible inhibition of fibrinogen by anti-CCP antibodies with clinical consequences which have never been reported in the literature to our best knowledge.
CASE REPORT: We present the case of a 79-year-old Caucasian woman with a longstanding history of untreated seropositive RA and who had been investigated for severe neutropenia since several months. The association of splenomegaly led to suspicion of Felty's syndrome. Flux cytometry was compatible with T-cell LGL leukemia. In addition, severe hypofibrinogenemia was detected. The later finding has not been consistently associated with the former clinical entities. Further investigations demonstrated that the anti-CCP antibodies of the patient also recognized the P41 peptide of citrullinated fibrinogen. The patient deceased of intracranial hemorrhage.
CONCLUSION: It is likely, yet not definite, that high anti-citrullinated fibrinogen titers may contribute to low fibrinogen levels and could have contributed to the fatal hemorrhagic event."
24252281,https://pubmed.ncbi.nlm.nih.gov/24252281/,"BACKGROUND AND AIMS: The underlying evolutionary processes of pollinator-driven floral diversification are still poorly understood. According to the Grant-Stebbins model speciation begins with adaptive local differentiation in the response to spatial heterogeneity in pollinators. Although this crucial process links the micro- and macroevolution of floral adaptation, it has received little attention. In this study geographical phenotypic variation was investigated in Patagonian Calceolaria polyrhiza and its pollinators, two oil-collecting bee species that differ in body size and geographical distribution.
METHODS: Patterns of phenotypic variation were examined together with their relationships with pollinators and abiotic factors. Six floral and seven vegetative traits were measured in 45 populations distributed across the entire species range. Climatic and edaphic parameters were determined for 25 selected sites, 2-16 bees per site of the most frequent pollinator species were captured, and a critical flower-bee mechanical fitting trait involved in effective pollination was measured. Geographical patterns of phenotypic and environmental variation were examined using uni- and multivariate analyses. Decoupled geographical variation between corolla area and floral traits related to the mechanical fit of pollinators was explored using a Mantel test.
KEY RESULTS: The body length of pollinators and the floral traits related to mechanical fit were strongly correlated with each other. Geographical variation of the mechanical-fit-related traits was decoupled from variation in corolla size; the latter had a geographical pattern consistent with that of the vegetative traits and was mainly affected by climatic gradients.
CONCLUSIONS: The results are consistent with pollinators playing a key role in shaping floral phenotype at a geographical scale and promoting the differentiation of two floral ecotypes. The relationship between the critical floral-fit-related trait and bee length remained significant even in models that included various environmental variables and an allometric predictor (corolla area). The abiotic environment also has an important role, mainly affecting floral size. Decoupled geographical variation between floral mechanical-fit-related traits and floral size would represent a strategy to maintain plant-pollinator phenotypic matching in this environmentally heterogeneous area."
24252489,https://pubmed.ncbi.nlm.nih.gov/24252489/,"OBJECTIVE: Celebrity cancer diagnoses generate considerable media coverage of and increase interest in cancer screening, but do they also promote primary cancer prevention?
METHODS: Daily trends for smoking cessation-related media (information-availability) and Google queries (information-seeking) around Brazilian President and smoker Lula da Silva's laryngeal cancer diagnosis announcements were compared to a typical period and several cessation awareness events.
RESULTS: Cessation media coverage was 163% (95% confidence interval, 54-328) higher than expected the week after the announcement but returned to typical levels the second week. Cessation queries were 67% (95% confidence interval, 40-96) greater the week after Lula's announcement, remaining 153% (95% confidence interval, 121-188), 130% (95% confidence interval, 101-163) and 71% (95% confidence interval, 43-100) greater during the second, third, and fourth week after the announcement. There were 1.1 million excess cessation queries the month after Lula's announcement, eclipsing query volumes for the week around New Years Day, World No Tobacco Day, and Brazilian National No Smoking Day.
CONCLUSION: Just as celebrity diagnoses promote cancer screening, they may also promote primary prevention. Discovery of this dynamic suggests the public should be further encouraged to consider primary (in addition to the usual secondary) cancer prevention around celebrity diagnoses, though more cases, cancers, and prevention behaviors must be explored."
24252608,https://pubmed.ncbi.nlm.nih.gov/24252608/,"BACKGROUND: White matter hyperintensities (WMH) lesions on T2/FLAIR brain MRI are frequently seen in healthy elderly people. Whether these radiological lesions correspond to irreversible histological changes is still a matter of debate. We report the radiologic-histopathologic concordance between T2/FLAIR WMHs and neuropathologically confirmed demyelination in the periventricular, perivascular and deep white matter (WM) areas.
RESULTS: Inter-rater reliability was substantial-almost perfect between neuropathologists (kappa 0.71 - 0.79) and fair-moderate between radiologists (kappa 0.34 - 0.42). Discriminating low versus high lesion scores, radiologic compared to neuropathologic evaluation had sensitivity / specificity of 0.83 / 0.47 for periventricular and 0.44 / 0.88 for deep white matter lesions. T2/FLAIR WMHs overestimate neuropathologically confirmed demyelination in the periventricular (p < 0.001) areas but underestimates it in the deep WM (0 < 0.05). In a subset of 14 cases with prominent perivascular WMH, no corresponding demyelination was found in 12 cases.
CONCLUSIONS: MRI T2/FLAIR overestimates periventricular and perivascular lesions compared to histopathologically confirmed demyelination. The relatively high concentration of interstitial water in the periventricular / perivascular regions due to increasing blood-brain-barrier permeability and plasma leakage in brain aging may evoke T2/FLAIR WMH despite relatively mild demyelination."
24252716,https://pubmed.ncbi.nlm.nih.gov/24252716/,"BACKGROUND: Human prion diseases are a group of rare fatal neurodegenerative conditions with well-developed clinical and neuropathological diagnostic criteria. Recent observations have expanded the spectrum of prion diseases beyond the classically recognized forms.
RESULTS: In the present study we report six patients with a novel, apparently sporadic disease characterised by thalamic degeneration and rapidly progressive dementia (duration of illness 2-12 months; age at death: 55-81 years). Light and electron microscopic immunostaining for the prion protein (PrP) revealed a peculiar intraneuritic distribution in neocortical regions. Proteinase K resistant PrP (PrPres) was undetectable by Western blotting in frontal cortex from the three cases with frozen tissue, even after enrichment for PrPres by centrifugation or by phosphotungstic acid precipitation. Conformation-dependent immunoassay analysis using a range of PK digestion conditions (and no PK digestion) produced only very limited evidence of meaningful D-N (denatured/native) values, indicative of the presence of disease-associated PrP (PrPSc) in these cases, when the results were compared with appropriate negative control groups.
CONCLUSIONS: Our observation expands the spectrum of conditions associated with rapidly progressive dementia and may have implications for the understanding of the pathogenesis of prion diseases."
24252816,https://pubmed.ncbi.nlm.nih.gov/24252816/,"BACKGROUND: Chemical-shift magnetic resonance imaging (MRI) has been known to successfully differentiate adenomas from metastases. However, there has been concern that metastasis from extra-adrenal primary malignancies which contain high lipid content such as clear cell renal cell carcinoma (RCC) could mimic adrenal adenomas.
PURPOSE: To evaluate the ability of MR to differentiate adrenal adenoma from metastasis using chemical-shift imaging and MR feature analysis in patients with clear cell RCC.
MATERIAL AND METHODS: This study was institutional review board-approved; informed consent was waived. Eleven patients with 13 metastases and 13 patients with 15 adrenal adenomas in patients with clear cell RCC for evaluation of an adrenal mass underwent MR. Signal intensity on in- and opposed-phases, signal intensity index (SII), size, T2 SI, cystic change, necrosis, and hemorrhage were evaluated. Statistical analyses included Student t-test and Fisher exact test. If available, precontrast CT attenuation of the adrenal adenomas was measured. SII was correlated with attenuation using Pearson correlation coefficient.
RESULTS: Mean size of adenomas was smaller than that of metastases (P < 0.002). Mean SII of adenomas (45.0% ± 24.6) was significantly greater than that of metastases (6.6% ± 4.7; P < 0.001). With a threshold of 16.5% for SII, the sensitivity, specificity, and accuracy for adenomas were 80%, 100%, and 89.2%, respectively. All six lipid-rich adenomas were diagnosed as adrenal adenoma. Three of eight (37.5%) lipid-poor adenomas were misdiagnosed as metastases. While up to 53.8% (7/13) of the metastases demonstrated cystic change, necrosis, or hemorrhage, only one (6.7%) adenoma exhibited cystic change or necrosis (P < 0.05 for all). Precontrast attenuation and SII were significantly correlated: r = -0.810 (P < 0.001).
CONCLUSION: In patients with clear cell RCC who underwent MR for adrenal masses, SII and MR features such as cystic change, necrosis, and hemorrhage were helpful in differentiating adenomas from metastases."
24252817,https://pubmed.ncbi.nlm.nih.gov/24252817/,"BACKGROUND: Most of the breast lesions show hypoechogenicity relative to fat on ultrasonography. The frequency and malignancy rate of hyperechoic lesions are not investigated in a large series.
PURPOSE: To evaluate the frequency and malignancy rate of hyperechoic lesions on breast sonography and to investigate sonographic characteristics that may predict malignancy in hyperechoic breast lesions.
MATERIAL AND METHODS: Radiologic reports of 16,416 patients who underwent breast sonography between 2007 and 2008 were searched using ""hyperechoic"", ""echogenic"" or ""heterogeneous echoic"" to describe lesions. Sonographic findings were evaluated according to the Breast Imaging Reporting and Data System lexicon. Clinical records including follow-up and pathologic findings were also reviewed. We calculated the frequency of hyperechoic lesions and their malignancy rate. Differences in sonographic appearances between benign and malignant lesions were also investigated.
RESULTS: Among the 16,416 patients, 103 (0.6%) hyperechoic lesions were identified (mean size, 1.79 cm). Of these 103 lesions, 27 (26.2%) were pathologically evaluated and five (4.9%, 4 invasive ductal carcinoma and 1 mucinous carcinoma) were confirmed as malignant. Among the 819 malignant lesions diagnosed using sonography-guided core needle biopsy, five (0.6%) were hyperechoic. In benign lesions, fat necrosis and fibroadenoma were common pathologic diagnoses. Malignant lesions were more likely to have irregular shape (P = 0.003), non-parallel orientation (P = 0.002), non-circumscribed margin (P = 0.007), and a hypoechoic area (P = 0.027) than benign lesions. All hyperechoic carcinomas were seen as suspicious masses on mammograms.
CONCLUSION: Hyperechoic masses are very rare and mostly benign. As an adjunct to mammography, the imaging findings reported here could help to avoid misdiagnosis for malignant hyperechoic lesion."
24252937,https://pubmed.ncbi.nlm.nih.gov/24252937/,"OBJECTIVES: To determine if there are advantages to transitioning to robotics by a surgeon who is already proficient in performing video-assisted thoracic surgical (VATS) lobectomy.
METHODS: A single surgeon proficient in VATS lobectomy initiated a robotic lobectomy program, and a retrospective review was conducted of his patients undergoing minimally invasive lobectomy (robotics or VATS) for lung cancer between 2011 and 2012. Data collected included patient/tumor characteristics, morbidity, mortality, operative times, and length of hospital stay.
RESULTS: Over a 24-month period, a total of 69 patients underwent minimally invasive lobectomy (35 robotic, 34 VATS). Patients in each group were similar in age and clinical stage. Robotic upper lobectomy operative times were longer than VATS (172 vs 134 minutes; P = .001), with no significant difference in lower lobectomies noted (140 vs 123 minutes; P = .1). Median length of stay was 3 days in both groups, and the median number of lymph nodes harvested was 18 (robotic) versus 16 (VATS; P = .42). Morbidity and mortality for robotic versus VATS were 11% versus 18% (P = .46) and 0% versus 3% (P = .49), respectively.
CONCLUSIONS: There does not seem to be a significant advantage for an established VATS lobectomy surgeon to transition to robotics based on clinical outcomes. The learning curve for robotic upper lobectomies seems to be more significant than that for lower lobectomies."
24252941,https://pubmed.ncbi.nlm.nih.gov/24252941/,"BACKGROUND: Patients with congenital heart disease are frequently surviving into adulthood, and many of them will require surgery. Currently, there is no validated risk scoring system for adult congenital heart surgery, and predicting outcomes in these patients is challenging. Our objective was to determine if commonly used pediatric congenital heart disease surgery risk scores are also applicable to adults.
METHODS: Four hundred fifty-eight adult (age ≥ 18 years) operations involving cardiac surgery for congenital heart disease between 2000 and 2010 at a single institution were studied retrospectively. The pediatric scores evaluated were the Risk Adjustment for Congenital Heart Surgery (RACHS-1) score, the Aristotle Basic Score, and the Society of Thoracic Surgery-European Association for Cardio-Thoracic Surgery (STAT) Congenital Heart Surgery Mortality score. Receiver operating characteristic (ROC) curves were generated to assess the ability of the scoring systems to predict mortality, major adverse events (stroke, renal failure, prolonged ventilation, prolonged coma, deep sternal infection, reoperation, and operative mortality), and prolonged length of stay (>7 days).
RESULTS: Of 458 operations, there were 16 (3%) deaths, 94 (21%) major adverse events, and 90 (20%) prolonged lengths of stay. Four hundred thirty (94%) of the operations were included in all 3 scoring systems and the ROC analysis. For mortality, areas under the ROC curve were 0.91, 0.91, and 0.65 for the Aristotle, STAT, and RACHS-1 scores, respectively. For major adverse event, areas under the ROC curves were 0.81, 0.76, and 0.61 for the Aristotle, STAT, and RACHS-1 scores, respectively. For prolonged length of stay, areas under the ROC curve were 0.82, 0.76, and 0.61 for the Aristotle, STAT, and RACHS-1 scores, respectively.
CONCLUSIONS: Pediatric risk scoring systems such as Aristotle, STAT, and RACHS-1 offer prognostic value in adults undergoing congenital heart surgery. The scores are predictive of mortality, major adverse events, and prolonged lengths of stay. The STAT and Aristotle systems fared best."
24253105,https://pubmed.ncbi.nlm.nih.gov/24253105/,"BACKGROUND: The extension of the compartment-oriented neck dissection at primary surgery in medullary thyroid carcinoma (MTC) is controversial. Because a <50 % decrease in intraoperative calcitonin levels (IO-CT) after total thyroidectomy plus central neck dissection (TT-CND) has been associated with residual disease, IO-CT monitoring has been proposed to predict the completeness of surgery. The goal of the present prospective study was to verify the accuracy of IO-CT monitoring.
METHODS: All patients scheduled for primary surgery for suspected or proven MTC between November 2010 and January 2013 were included. Calcitonin was measured pre-incision (basal level), after tumor manipulation, at the time TT-CND was accomplished (ablation level), 10 and 30 min after ablation. A decrease >50 % with respect to the highest IO-CT level 30 min after ablation was considered predictive of cure.
RESULTS: Twenty-six patients were included, and IO-CT monitoring identified 18 of 23 cured patients (true negative results) and 2 of 3 patients with persistent disease (true positive result). In 5 patients with normal basal and stimulated postoperative calcitonin levels, a decrease <50 % was observed (false positive results). In one of three patients with persistent disease a >50 % decrease in IO-CT was observed (false negative results). Specificity, sensitivity, and accuracy of IO-CT were 78.2, 66.6, and 76.9 %, respectively.
CONCLUSIONS: Intraoperative calcitonin monitoring is not highly accurate in predicting the completeness of surgical resection. In the present series, relying on IO-CT would result in limited resection in about one third of the patients with residual neck disease and in unnecessary lateral neck dissection in about 20 % of the cured patients."
24253762,https://pubmed.ncbi.nlm.nih.gov/24253762/,"BACKGROUND/OBJECTIVES: To evaluate whether undernutrition risk measured using the Spinal Nutrition Screening Tool (SNST) and the Malnutrition Universal Screening Tool (MUST) is associated with worse clinical outcomes in respect of length of in-patient hospital stay (LOS) and mortality in the 12 months after admission to a spinal cord injuries (SCIs) centre.
METHODS: A multicentre, prospective, cross-sectional observational study was conducted in four UK SCI centres (SCICs). A total of 150 SCI patients (aged 18-88 years (median: 44 years), 30.7% females) were studied between July 2009 and March 2010. LOS and mortality 12 months after admission to the SCIC was monitored. Multivariate regression analysis was used to identify unique predictors of the variance of LOS.
RESULTS: The patients initially undernourished or at risk of undernutrition (44.6%) had a significantly longer LOS (median (days): 129 vs 85, P=0.012) and greater 12-month mortality (% deceased: 9.2% vs 1.4%, P=0.036). In addition, serum albumin and new admission to an SCIC were identified as independent predictors for long LOS.
CONCLUSION: The present study suggests that undernutrition risk, as identified by the SNST, is associated with adverse clinical outcomes. Nutritional screening should be helpful in improving clinical outcomes if it promotes more appropriate and effective nutritional intervention."
